para_id,sent_id,sentence,label
P000556,P000556_S005,Another theory cited to explain New York City's falling homicide rate is the inverse correlation between the number of murders and the increasingly wetter climate in the city.,0
P000557,P000557_S000,New York City has been described as the cultural capital of the world by the diplomatic consulates of Iceland and Latvia and by New York's Baruch College.,1
P000557,P000557_S001,"A book containing a series of essays titled New York, culture capital of the world, 1940–1965 has also been published as showcased by the National Library of Australia.",1
P000557,P000557_S002,"In describing New York, author Tom Wolfe said, ""Culture just seems to be in the air, like part of the weather.""",1
P000558,P000558_S000,"Lincoln Center for the Performing Arts, anchoring Lincoln Square on the Upper West Side of Manhattan, is home to numerous influential arts organizations, including the Metropolitan Opera, New York City Opera, New York Philharmonic, and New York City Ballet, as well as the Vivian Beaumont Theater, the Juilliard School, Jazz at Lincoln Center, and Alice Tully Hall.",1
P000558,P000558_S001,"The Lee Strasberg Theatre and Film Institute is in Union Square, and Tisch School of the Arts is based at New York University, while Central Park SummerStage presents performances of free plays and music in Central Park.",1
P000559,P000559_S000,"New York City is home to hundreds of cultural institutions and historic sites, many of which are internationally known.",0
P000559,P000559_S001,"Museum Mile is the name for a section of Fifth Avenue running from 82nd to 105th streets on the Upper East Side of Manhattan, in an area sometimes called Upper Carnegie Hill.",1
P000559,P000559_S002,"The Mile, which contains one of the densest displays of culture in the world, is actually three blocks longer than one mile (1.6 km).",0
P000559,P000559_S003,Ten museums occupy the length of this section of Fifth Avenue.,0
P000559,P000559_S004,"The tenth museum, the Museum for African Art, joined the ensemble in 2009, however its Museum at 110th Street, the first new museum constructed on the Mile since the Guggenheim in 1959, opened in late 2012.",1
P000559,P000559_S005,"In addition to other programming, the museums collaborate for the annual Museum Mile Festival, held each year in June, to promote the museums and increase visitation.",0
P000559,P000559_S006,Many of the world's most lucrative art auctions are held in New York City.,0
P000560,P000560_S000,"The New York area is home to a distinctive regional speech pattern called the New York dialect, alternatively known as Brooklynese or New Yorkese.",1
P000560,P000560_S001,It has generally been considered one of the most recognizable accents within American English.,0
P000560,P000560_S002,The classic version of this dialect is centered on middle and working-class people of European descent.,0
P000560,P000560_S003,"However, the influx of non-European immigrants in recent decades has led to changes in this distinctive dialect, and the traditional form of this speech pattern is no longer as prevalent among general New Yorkers as in the past.",0
P000561,P000561_S000,"The traditional New York area accent is characterized as non-rhotic, so that the sound [ɹ] does not appear at the end of a syllable or immediately before a consonant; hence the pronunciation of the city name as ""New Yawk.""",1
P000561,P000561_S001,"There is no [ɹ] in words like park [pɑək] or [pɒək] (with vowel backed and diphthongized due to the low-back chain shift), butter [bʌɾə], or here [hiə].",0
P000561,P000561_S002,"In another feature called the low back chain shift, the [ɔ] vowel sound of words like talk, law, cross, chocolate, and coffee and the often homophonous [ɔr] in core and more are tensed and usually raised more than in General American.",0
P000561,P000561_S003,"In the most old-fashioned and extreme versions of the New York dialect, the vowel sounds of words like ""girl"" and of words like ""oil"" became a diphthong [ɜɪ].",0
P000561,P000561_S004,"This would often be misperceived by speakers of other accents as a reversal of the er and oy sounds, so that girl is pronounced ""goil"" and oil is pronounced ""erl""; this leads to the caricature of New Yorkers saying things like ""Joizey"" (Jersey), ""Toidy-Toid Street"" (33rd St.) and ""terlet"" (toilet).",0
P000561,P000561_S005,"The character Archie Bunker from the 1970s sitcom All in the Family (played by Carroll O'Connor) was a notable example of having used this pattern of speech, which continues to fade in its overall presence.",1
P000562,P000562_S000,"In soccer, New York City is represented by New York City FC of Major League Soccer, who play their home games at Yankee Stadium.",1
P000562,P000562_S001,"The New York Red Bulls play their home games at Red Bull Arena in nearby Harrison, New Jersey.",1
P000562,P000562_S002,"Historically, the city is known for the New York Cosmos, the highly successful former professional soccer team which was the American home of Pelé, one of the world's most famous soccer players.",1
P000562,P000562_S003,"A new version of the New York Cosmos was formed in 2010, and began play in the second division North American Soccer League in 2013.",0
P000562,P000562_S004,"The Cosmos play their home games at James M. Shuart Stadium on the campus of Hofstra University, just outside the New York City limits in Hempstead, New York.",1
P000563,P000563_S000,"Mass transit in New York City, most of which runs 24 hours a day, accounts for one in every three users of mass transit in the United States, and two-thirds of the nation's rail riders live in the New York City Metropolitan Area.",1
P000564,P000564_S000,New York City's commuter rail network is the largest in North America.,0
P000564,P000564_S001,"The rail network, connecting New York City to its suburbs, consists of the Long Island Rail Road, Metro-North Railroad, and New Jersey Transit.",0
P000564,P000564_S002,The combined systems converge at Grand Central Terminal and Pennsylvania Station and contain more than 250 stations and 20 rail lines.,1
P000564,P000564_S003,"In Queens, the elevated AirTrain people mover system connects JFK International Airport to the New York City Subway and the Long Island Rail Road; a separate AirTrain system is planned alongside the Grand Central Parkway to connect LaGuardia Airport to these transit systems.",1
P000564,P000564_S004,"For intercity rail, New York City is served by Amtrak, whose busiest station by a significant margin is Pennsylvania Station on the West Side of Manhattan, from which Amtrak provides connections to Boston, Philadelphia, and Washington, D.C. along the Northeast Corridor, as well as long-distance train service to other North American cities.",1
P000565,P000565_S000,"The Staten Island Railway rapid transit system solely serves Staten Island, operating 24 hours a day.",0
P000565,P000565_S001,"The Port Authority Trans-Hudson (PATH train) links Midtown and Lower Manhattan to northeastern New Jersey, primarily Hoboken, Jersey City, and Newark.",1
P000565,P000565_S002,"Like the New York City Subway, the PATH operates 24 hours a day; meaning three of the six rapid transit systems in the world which operate on 24-hour schedules are wholly or partly in New York (the others are a portion of the Chicago 'L', the PATCO Speedline serving Philadelphia, and the Copenhagen Metro).",1
P000566,P000566_S000,"Multibillion US$ heavy-rail transit projects under construction in New York City include the Second Avenue Subway, the East Side Access project, and the 7 Subway Extension.",1
P000567,P000567_S000,"Other features of the city's transportation infrastructure encompass more than 12,000 yellow taxicabs; various competing startup transportation network companies; and an aerial tramway that transports commuters between Roosevelt Island and Manhattan Island.",1
P000568,P000568_S000,"Despite New York's heavy reliance on its vast public transit system, streets are a defining feature of the city.",0
P000568,P000568_S001,Manhattan's street grid plan greatly influenced the city's physical development.,0
P000568,P000568_S002,"Several of the city's streets and avenues, like Broadway, Wall Street, Madison Avenue, and Seventh Avenue are also used as metonyms for national industries there: the theater, finance, advertising, and fashion organizations, respectively.",1
P000569,P000569_S000,"New York City also has an extensive web of expressways and parkways, which link the city's boroughs to each other as well as to northern New Jersey, Westchester County, Long Island, and southwestern Connecticut through various bridges and tunnels.",1
P000569,P000569_S001,"Because these highways serve millions of outer borough and suburban residents who commute into Manhattan, it is quite common for motorists to be stranded for hours in traffic jams that are a daily occurrence, particularly during rush hour.",1
P000570,P000570_S000,"New York City is located on one of the world's largest natural harbors, and the boroughs of Manhattan and Staten Island are (primarily) coterminous with islands of the same names, while Queens and Brooklyn are located at the west end of the larger Long Island, and The Bronx is located at the southern tip of New York State's mainland.",1
P000570,P000570_S001,This situation of boroughs separated by water led to the development of an extensive infrastructure of bridges and tunnels.,0
P000570,P000570_S002,"Nearly all of the city's major bridges and tunnels are notable, and several have broken or set records.",0
P000571,P000571_S000,The Queensboro Bridge is an important piece of cantilever architecture.,1
P000571,P000571_S001,"The Manhattan Bridge, Throgs Neck Bridge, Triborough Bridge, and Verrazano-Narrows Bridge are all examples of Structural Expressionism.",1
P000572,P000572_S000,New York City has focused on reducing its environmental impact and carbon footprint.,0
P000572,P000572_S001,Mass transit use in New York City is the highest in the United States.,0
P000572,P000572_S002,"Also, by 2010, the city had 3,715 hybrid taxis and other clean diesel vehicles, representing around 28% of New York's taxi fleet in service, the most of any city in North America.",1
P000573,P000573_S000,The city government was a petitioner in the landmark Massachusetts v. Environmental Protection Agency Supreme Court case forcing the EPA to regulate greenhouse gases as pollutants.,1
P000573,P000573_S001,"The city is also a leader in the construction of energy-efficient green office buildings, including the Hearst Tower among others.",1
P000573,P000573_S002,"Mayor Bill de Blasio has committed to an 80% reduction in greenhouse gas emissions between 2014 and 2050 to reduce the city's contributions to climate change, beginning with a comprehensive ""Green Buildings"" plan.",1
P000574,P000574_S000,"Newtown Creek, a 3.5-mile (6-kilometer) a long estuary that forms part of the border between the boroughs of Brooklyn and Queens, has been designated a Superfund site for environmental clean-up and remediation of the waterway's recreational and economic resources for many communities.",1
P000574,P000574_S001,"One of the most heavily used bodies of water in the Port of New York and New Jersey, it had been one of the most contaminated industrial sites in the country, containing years of discarded toxins, an estimated 30 million US gallons (110,000 m3) of spilled oil, including the Greenpoint oil spill, raw sewage from New York City's sewer system, and other accumulation.",1
P000575,P000575_S000,New York City has been a metropolitan municipality with a mayor-council form of government since its consolidation in 1898.,1
P000575,P000575_S001,The government of New York is more centralized than that of most other U.S. cities.,0
P000575,P000575_S002,"In New York City, the city government is responsible for public education, correctional institutions, public safety, recreational facilities, sanitation, water supply, and welfare services.",0
P000576,P000576_S000,"Each borough is coextensive with a judicial district of the state Unified Court System, of which the Criminal Court and the Civil Court are the local courts, while the New York Supreme Court conducts major trials and appeals.",0
P000576,P000576_S001,"Manhattan hosts the First Department of the Supreme Court, Appellate Division while Brooklyn hosts the Second Department.",1
P000576,P000576_S002,"There are also several extrajudicial administrative courts, which are executive agencies and not part of the state Unified Court System.",1
P000577,P000577_S000,"Uniquely among major American cities, New York is divided between, and is host to the main branches of, two different US district courts: the District Court for the Southern District of New York, whose main courthouse is on Foley Square near City Hall in Manhattan and whose jurisdiction includes Manhattan and the Bronx, and the District Court for the Eastern District of New York, whose main courthouse is in Brooklyn and whose jurisdiction includes Brooklyn, Queens, and Staten Island.",1
P000577,P000577_S001,"The US Court of Appeals for the Second Circuit and US Court of International Trade are also based in New York, also on Foley Square in Manhattan.",0
P000578,P000578_S000,"New York is the most important source of political fundraising in the United States, as four of the top five ZIP codes in the nation for political contributions are in Manhattan.",1
P000578,P000578_S001,"The top ZIP code, 10021 on the Upper East Side, generated the most money for the 2004 presidential campaigns of George W. Bush and John Kerry.",1
P000578,P000578_S002,The city has a strong imbalance of payments with the national and state governments.,0
P000578,P000578_S003,It receives 83 cents in services for every $1 it sends to the federal government in taxes (or annually sends $11.4 billion more than it receives back).,1
P000578,P000578_S004,The city also sends an additional $11 billion more each year to the state of New York than it receives back.,1
P000579,P000579_S000,"In 2006, the Sister City Program of the City of New York, Inc. was restructured and renamed New York City Global Partners.",1
P000579,P000579_S001,"New York City has expanded its international outreach via this program to a network of cities worldwide, promoting the exchange of ideas and innovation between their citizenry and policymakers, according to the city's website.",0
P000579,P000579_S002,New York's historic sister cities are denoted below by the year they joined New York City's partnership network.,0
P000580,P000580_S000,To Kill a Mockingbird is a novel by Harper Lee published in 1960.,1
P000580,P000580_S001,"It was immediately successful, winning the Pulitzer Prize, and has become a classic of modern American literature.",1
P000580,P000580_S002,"The plot and characters are loosely based on the author's observations of her family and neighbors, as well as on an event that occurred near her hometown in 1936, when she was 10 years old.",1
P000581,P000581_S000,"As a Southern Gothic novel and a Bildungsroman, the primary themes of To Kill a Mockingbird involve racial injustice and the destruction of innocence.",1
P000581,P000581_S001,"Scholars have noted that Lee also addresses issues of class, courage, compassion, and gender roles in the American Deep South.",1
P000581,P000581_S002,The book is widely taught in schools in the United States with lessons that emphasize tolerance and decry prejudice.,1
P000581,P000581_S003,"Despite its themes, To Kill a Mockingbird has been subject to campaigns for removal from public classrooms, often challenged for its use of racial epithets.",1
P000582,P000582_S000,Reaction to the novel varied widely upon publication.,0
P000582,P000582_S001,"Literary analysis of it is sparse, considering the number of copies sold and its widespread use in education.",0
P000582,P000582_S002,"Author Mary McDonough Murphy, who collected individual impressions of To Kill a Mockingbird by several authors and public figures, calls the book, ""an astonishing phenomenon"".",1
P000582,P000582_S003,"In 2006, British librarians ranked the book ahead of the Bible as one ""every adult should read before they die"".",1
P000582,P000582_S004,"It was adapted into an Oscar-winning film in 1962 by director Robert Mulligan, with a screenplay by Horton Foote.",1
P000582,P000582_S005,"Since 1990, a play based on the novel has been performed annually in Harper Lee's hometown of Monroeville, Alabama.",1
P000583,P000583_S000,"To Kill a Mockingbird was Lee's only published book until Go Set a Watchman, an earlier draft of To Kill a Mockingbird, was published on July 14, 2015.",1
P000583,P000583_S001,"Lee continued to respond to her work's impact until her death in February 2016, although she had refused any personal publicity for herself or the novel since 1964.",1
P000584,P000584_S000,"Born in 1926, Harper Lee grew up in the Southern town of Monroeville, Alabama, where she became close friends with soon-to-be famous writer Truman Capote.",1
P000584,P000584_S001,"She attended Huntingdon College in Montgomery (1944–45), and then studied law at the University of Alabama (1945–49).",1
P000584,P000584_S002,"While attending college, she wrote for campus literary magazines: Huntress at Huntingdon and the humor magazine Rammer Jammer at the University of Alabama.",0
P000584,P000584_S003,"At both colleges, she wrote short stories and other works about racial injustice, a rarely mentioned topic on such campuses at the time.",0
P000584,P000584_S004,"In 1950, Lee moved to New York City, where she worked as a reservation clerk for British Overseas Airways Corporation; there, she began writing a collection of essays and short stories about people in Monroeville.",1
P000584,P000584_S005,"Hoping to be published, Lee presented her writing in 1957 to a literary agent recommended by Capote.",0
P000584,P000584_S006,An editor at J.,1
P000584,P000584_S007,"B. Lippincott , who bought the manuscript, advised her to quit the airline and concentrate on writing.",1
P000584,P000584_S008,Donations from friends allowed her to write uninterrupted for a year.,0
P000585,P000585_S000,"After finishing the first draft and returning it to Lippincott, the manuscript, at that point titled ""Go Set a Watchman"", fell into the hands of Therese von Hohoff Torrey — known professionally as Tay Hohoff — a small, wiry veteran editor in her late 50s.",1
P000585,P000585_S001,Hohoff was impressed.,0
P000585,P000585_S002,"“[T]he spark of the true writer flashed in every line,” she would later recount in a corporate history of Lippincott.",0
P000585,P000585_S003,"But as Hohoff saw it, the manuscript was by no means fit for publication.",0
P000585,P000585_S004,"It was, as she described it, “more a series of anecdotes than a fully conceived novel.” During the next couple of years, she led Lee from one draft to the next until the book finally achieved its finished form and was retitled To Kill a Mockingbird.",0
P000586,P000586_S000,"Lee had lost her mother, who suffered from mental illness, six years before she met Hohoff at Lippincott’s offices.",1
P000586,P000586_S001,"Her father, a lawyer on whom Atticus was modeled, would die two years after the publication of To Kill a Mockingbird.",1
P000587,P000587_S000,"Ultimately, Lee spent over two and a half years writing To Kill a Mockingbird.",1
P000587,P000587_S001,"The book was published on July 11, 1960.",1
P000587,P000587_S002,"After rejecting the ""Watchman"" title, it was initially re-titled Atticus, but Lee renamed it ""To Kill a Mockingbird"" to reflect that the story went beyond just a character portrait.",0
P000587,P000587_S003,The editorial team at Lippincott warned Lee that she would probably sell only several thousand copies.,0
P000587,P000587_S004,"In 1964, Lee recalled her hopes for the book when she said, ""I never expected any sort of success with 'Mockingbird.'",0
P000587,P000587_S006,"I was hoping for a quick and merciful death at the hands of the reviewers but, at the same time, I sort of hoped someone would like it enough to give me encouragement.",0
P000587,P000587_S007,Public encouragement.,0
P000587,P000587_S008,"I hoped for a little, as I said, but I got rather a whole lot, and in some ways this was just about as frightening as the quick, merciful death I'd expected.""",0
P000587,P000587_S009,"Instead of a ""quick and merciful death"", Reader's Digest Condensed Books chose the book for reprinting in part, which gave it a wide readership immediately.",1
P000587,P000587_S010,"Since the original publication, the book has never been out of print.",0
P000588,P000588_S000,"The story takes place during three years (1933–35) of the Great Depression in the fictional ""tired old town"" of Maycomb, Alabama, the seat of Maycomb County.",1
P000588,P000588_S001,"It focuses on six-year-old Jean Louise Finch (Scout), who lives with her older brother, Jem, and their widowed father, Atticus, a middle-aged lawyer.",1
P000588,P000588_S002,"Jem and Scout befriend a boy named Dill, who visits Maycomb to stay with his aunt each summer.",1
P000588,P000588_S003,"The three children are terrified of, and fascinated by, their neighbor, the reclusive Arthur ""Boo"" Radley.",0
P000588,P000588_S004,"The adults of Maycomb are hesitant to talk about Boo, and, for many years few have seen him.",0
P000588,P000588_S005,"The children feed one another's imagination with rumors about his appearance and reasons for remaining hidden, and they fantasize about how to get him out of his house.",0
P000588,P000588_S006,"After two summers of friendship with Dill, Scout and Jem find that someone leaves them small gifts in a tree outside the Radley place.",1
P000588,P000588_S007,"Several times the mysterious Boo makes gestures of affection to the children, but, to their disappointment, he never appears in person.",0
P000589,P000589_S000,"Judge Taylor appoints Atticus to defend Tom Robinson, a black man who has been accused of raping a young white woman, Mayella Ewell.",1
P000589,P000589_S001,"Although many of Maycomb's citizens disapprove, Atticus agrees to defend Tom to the best of his ability.",0
P000589,P000589_S002,"Other children taunt Jem and Scout for Atticus's actions, calling him a ""nigger-lover"".",0
P000589,P000589_S003,"Scout is tempted to stand up for her father's honor by fighting, even though he has told her not to.",0
P000589,P000589_S004,Atticus faces a group of men intent on lynching Tom.,0
P000589,P000589_S005,"This danger is averted when Scout, Jem, and Dill shame the mob into dispersing by forcing them to view the situation from Atticus' and Tom's points of view.",1
P000590,P000590_S000,Atticus does not want Jem and Scout to be present at Tom Robinson's trial.,1
P000590,P000590_S001,"No seat is available on the main floor, so by invitation of Rev.",0
P000590,P000590_S002,"Sykes, Jem, Scout, and Dill watch from the colored balcony.",1
P000590,P000590_S003,"Atticus establishes that the accusers—Mayella and her father, Bob Ewell, the town drunk—are lying.",0
P000590,P000590_S004,"It also becomes clear that the friendless Mayella made sexual advances toward Tom, and that her father caught her and beat her.",0
P000590,P000590_S005,"Despite significant evidence of Tom's innocence, the jury convicts him.",0
P000590,P000590_S006,"Jem's faith in justice becomes badly shaken, as is Atticus', when the hapless Tom is shot and killed while trying to escape from prison.",1
P000591,P000591_S000,"Despite Tom's conviction, Bob Ewell is humiliated by the events of the trial, Atticus explaining that he ""destroyed [Ewell's] last shred of credibility at that trial.""",1
P000591,P000591_S001,"Ewell vows revenge, spitting in Atticus' face, trying to break into the judge's house, and menacing Tom Robinson's widow.",0
P000591,P000591_S002,"Finally, he attacks the defenseless Jem and Scout while they walk home on a dark night after the school Halloween pageant.",1
P000591,P000591_S003,"One of Jem's arms is broken in the struggle, but amid the confusion someone comes to the children's rescue.",0
P000591,P000591_S004,"The mysterious man carries Jem home, where Scout realizes that he is Boo Radley.",1
P000592,P000592_S000,Sheriff Tate arrives and discovers that Bob Ewell has died during the fight.,1
P000592,P000592_S001,The sheriff argues with Atticus about the prudence and ethics of charging Jem (whom Atticus believes to be responsible) or Boo (whom Tate believes to be responsible).,0
P000592,P000592_S002,Atticus eventually accepts the sheriff's story that Ewell simply fell on his own knife.,1
P000592,P000592_S003,"Boo asks Scout to walk him home, and after she says goodbye to him at his front door he disappears again.",0
P000592,P000592_S004,"While standing on the Radley porch, Scout imagines life from Boo's perspective, and regrets that they had never repaid him for the gifts he had given them.",0
P000593,P000593_S000,"Lee has said that To Kill a Mockingbird is not an autobiography, but rather an example of how an author ""should write about what he knows and write truthfully"".",1
P000593,P000593_S001,"Nevertheless, several people and events from Lee's childhood parallel those of the fictional Scout.",0
P000593,P000593_S002,"Lee's father, Amasa Coleman Lee, was an attorney, similar to Atticus Finch, and in 1919, he defended two black men accused of murder.",1
P000593,P000593_S003,"After they were convicted, hanged and mutilated, he never tried another criminal case.",0
P000593,P000593_S004,Lee's father was also the editor and publisher of the Monroeville newspaper.,1
P000593,P000593_S005,"Although more of a proponent of racial segregation than Atticus, he gradually became more liberal in his later years.",0
P000593,P000593_S006,"Though Scout's mother died when she was a baby, Lee was 25 when her mother, Frances Cunningham Finch, died.",1
P000593,P000593_S007,Lee's mother was prone to a nervous condition that rendered her mentally and emotionally absent.,0
P000593,P000593_S008,"Lee had a brother named Edwin, who—like the fictional Jem—was four years older than his sister.",0
P000593,P000593_S009,"As in the novel, a black housekeeper came daily to care for the Lee house and family.",0
P000594,P000594_S000,"Lee modeled the character of Dill on her childhood friend, Truman Capote, known then as Truman Persons.",1
P000594,P000594_S001,"Just as Dill lived next door to Scout during the summer, Capote lived next door to Lee with his aunts while his mother visited New York City.",1
P000594,P000594_S002,"Like Dill, Capote had an impressive imagination and a gift for fascinating stories.",0
P000594,P000594_S003,Both Lee and Capote were atypical children: both loved to read.,0
P000594,P000594_S004,"Lee was a scrappy tomboy who was quick to fight, but Capote was ridiculed for his advanced vocabulary and lisp.",0
P000594,P000594_S005,She and Capote made up and acted out stories they wrote on an old Underwood typewriter Lee's father gave them.,1
P000594,P000594_S006,"They became good friends when both felt alienated from their peers; Capote called the two of them ""apart people"".",1
P000594,P000594_S007,"In 1960, Capote and Lee traveled to Kansas together to investigate the multiple murders that were the basis for Capote's nonfiction novel In Cold Blood.",1
P000595,P000595_S000,"The origin of Tom Robinson is less clear, although many have speculated that his character was inspired by several models.",0
P000595,P000595_S001,"When Lee was 10 years old, a white woman near Monroeville accused a black man named Walter Lett of raping her.",1
P000595,P000595_S002,The story and the trial were covered by her father's newspaper which reported that Lett was convicted and sentenced to death.,0
P000595,P000595_S003,"After a series of letters appeared claiming Lett had been falsely accused, his sentence was commuted to life in prison.",0
P000595,P000595_S004,He died there of tuberculosis in 1937.,0
P000595,P000595_S005,"Scholars believe that Robinson's difficulties reflect the notorious case of the Scottsboro Boys, in which nine black men were convicted of raping two white women on negligible evidence.",0
P000595,P000595_S006,"However, in 2005, Lee stated that she had in mind something less sensational, although the Scottsboro case served ""the same purpose"" to display Southern prejudices.",1
P000595,P000595_S007,"Emmett Till, a black teenager who was murdered for flirting with a white woman in Mississippi in 1955, and whose death is credited as a catalyst for the Civil Rights Movement, is also considered a model for Tom Robinson.",1
P000596,P000596_S000,"Writing about Lee's style and use of humor in a tragic story, scholar Jacqueline Tavernier-Courbin states: ""Laughter ... [exposes] the gangrene under the beautiful surface but also by demeaning it; one can hardly ... be controlled by what one is able to laugh at.""",0
P000596,P000596_S001,"Scout's precocious observations about her neighbors and behavior inspire National Endowment of the Arts director David Kipen to call her ""hysterically funny"".",0
P000596,P000596_S002,"To address complex issues, however, Tavernier-Courbin notes that Lee uses parody, satire, and irony effectively by using a child's perspective.",1
P000596,P000596_S003,"After Dill promises to marry her, then spends too much time with Jem, Scout reasons the best way to get him to pay attention to her is to beat him up, which she does several times.",0
P000596,P000596_S004,"Scout's first day in school is a satirical treatment of education; her teacher says she must undo the damage Atticus has wrought in teaching her to read and write, and forbids Atticus from teaching her further.",0
P000596,P000596_S005,"Lee treats the most unfunny situations with irony, however, as Jem and Scout try to understand how Maycomb embraces racism and still tries sincerely to remain a decent society.",0
P000596,P000596_S006,"Satire and irony are used to such an extent that Tavernier-Courbin suggests one interpretation for the book's title: Lee is doing the mocking—of education, the justice system, and her own society by using them as subjects of her humorous disapproval.",1
P000597,P000597_S000,Critics also note the entertaining methods used to drive the plot.,0
P000597,P000597_S001,"When Atticus is out of town, Jem locks a Sunday school classmate in the church basement with the furnace during a game of Shadrach.",1
P000597,P000597_S002,"This prompts their black housekeeper Calpurnia to escort Scout and Jem to her church, which allows the children a glimpse into her personal life, as well as Tom Robinson's.",1
P000597,P000597_S003,"Scout falls asleep during the Halloween pageant and makes a tardy entrance onstage, causing the audience to laugh uproariously.",0
P000597,P000597_S004,"She is so distracted and embarrassed that she prefers to go home in her ham costume, which saves her life.",1
P000598,P000598_S000,Scholars have characterized To Kill a Mockingbird as both a Southern Gothic and coming-of-age or Bildungsroman novel.,1
P000598,P000598_S001,"The grotesque and near-supernatural qualities of Boo Radley and his house, and the element of racial injustice involving Tom Robinson contribute to the aura of the Gothic in the novel.",0
P000598,P000598_S002,"Lee used the term ""Gothic"" to describe the architecture of Maycomb's courthouse and in regard to Dill's exaggeratedly morbid performances as Boo Radley.",0
P000598,P000598_S003,Outsiders are also an important element of Southern Gothic texts and Scout and Jem's questions about the hierarchy in the town cause scholars to compare the novel to Catcher in the Rye and Adventures of Huckleberry Finn.,0
P000598,P000598_S004,"Despite challenging the town's systems, Scout reveres Atticus as an authority above all others, because he believes that following one's conscience is the highest priority, even when the result is social ostracism.",1
P000598,P000598_S005,"However, scholars debate about the Southern Gothic classification, noting that Boo Radley is in fact human, protective, and benevolent.",0
P000598,P000598_S006,"Furthermore, in addressing themes such as alcoholism, incest, rape, and racial violence, Lee wrote about her small town realistically rather than melodramatically.",0
P000598,P000598_S007,She portrays the problems of individual characters as universal underlying issues in every society.,0
P000599,P000599_S000,"As children coming of age, Scout and Jem face hard realities and learn from them.",0
P000599,P000599_S001,Lee seems to examine Jem's sense of loss about how his neighbors have disappointed him more than Scout's.,0
P000599,P000599_S002,"Jem says to their neighbor Miss Maudie the day after the trial, ""It's like bein' a caterpillar wrapped in a cocoon ...",1
P000599,P000599_S003,"I always thought Maycomb folks were the best folks in the world, least that's what they seemed like"".",0
P000599,P000599_S004,This leads him to struggle with understanding the separations of race and class.,1
P000599,P000599_S005,"Just as the novel is an illustration of the changes Jem faces, it is also an exploration of the realities Scout must face as an atypical girl on the verge of womanhood.",0
P000599,P000599_S006,"As one scholar writes, ""To Kill a Mockingbird can be read as a feminist Bildungsroman, for Scout emerges from her childhood experiences with a clear sense of her place in her community and an awareness of her potential power as the woman she will one day be.""",0
P000600,P000600_S000,"The second part of the novel deals with what book reviewer Harding LeMay termed ""the spirit-corroding shame of the civilized white Southerner in the treatment of the Negro"".",0
P000600,P000600_S001,"In the years following its release, many reviewers considered To Kill a Mockingbird a novel primarily concerned with race relations.",1
P000600,P000600_S002,"Claudia Durst Johnson considers it ""reasonable to believe"" that the novel was shaped by two events involving racial issues in Alabama: Rosa Parks' refusal to yield her seat on a city bus to a white person, which sparked the 1955 Montgomery Bus Boycott, and the 1956 riots at the University of Alabama after Autherine Lucy and Polly Myers were admitted (Myers eventually withdrew her application and Lucy was expelled, but reinstated in 1980).",1
P000600,P000600_S003,"In writing about the historical context of the novel's construction, two other literary scholars remark: ""To Kill a Mockingbird was written and published amidst the most significant and conflict-ridden social change in the South since the Civil War and Reconstruction.",0
P000600,P000600_S004,"Inevitably, despite its mid-1930s setting, the story told from the perspective of the 1950s voices the conflicts, tensions, and fears induced by this transition.""",0
P000601,P000601_S000,"Scholar Patrick Chura, who suggests Emmett Till was a model for Tom Robinson, enumerates the injustices endured by the fictional Tom that Till also faced.",0
P000601,P000601_S001,"Chura notes the icon of the black rapist causing harm to the representation of the ""mythologized vulnerable and sacred Southern womanhood"".",0
P000601,P000601_S002,Any transgressions by black males that merely hinted at sexual contact with white females during the time the novel was set often resulted in a punishment of death for the accused.,1
P000601,P000601_S003,"Tom Robinson's trial was juried by poor white farmers who convicted him despite overwhelming evidence of his innocence, as more educated and moderate white townspeople supported the jury's decision.",1
P000601,P000601_S004,"Furthermore, the victim of racial injustice in To Kill a Mockingbird was physically impaired, which made him unable to commit the act he was accused of, but also crippled him in other ways.",0
P000601,P000601_S005,"Roslyn Siegel includes Tom Robinson as an example of the recurring motif among white Southern writers of the black man as ""stupid, pathetic, defenseless, and dependent upon the fair dealing of the whites, rather than his own intelligence to save him"".",0
P000601,P000601_S006,"Although Tom is spared from being lynched, he is killed with excessive violence during an attempted escape from prison, shot seventeen times.",1
P000602,P000602_S000,The theme of racial injustice appears symbolically in the novel as well.,0
P000602,P000602_S001,"For example, Atticus must shoot a rabid dog, even though it is not his job to do so.",1
P000602,P000602_S002,"Carolyn Jones argues that the dog represents prejudice within the town of Maycomb, and Atticus, who waits on a deserted street to shoot the dog, must fight against the town's racism without help from other white citizens.",1
P000602,P000602_S003,He is also alone when he faces a group intending to lynch Tom Robinson and once more in the courthouse during Tom's trial.,0
P000602,P000602_S004,Lee even uses dreamlike imagery from the mad dog incident to describe some of the courtroom scenes.,0
P000602,P000602_S005,"Jones writes, ""[t]he real mad dog in Maycomb is the racism that denies the humanity of Tom Robinson ....",0
P000602,P000602_S006,"When Atticus makes his summation to the jury, he literally bares himself to the jury's and the town's anger.""",0
P000603,P000603_S000,"In a 1964 interview, Lee remarked that her aspiration was ""to be ... the Jane Austen of South Alabama.""",1
P000603,P000603_S001,Both Austen and Lee challenged the social status quo and valued individual worth over social standing.,1
P000603,P000603_S002,"When Scout embarrasses her poorer classmate, Walter Cunningham, at the Finch home one day, Calpurnia, their black cook, chastises and punishes her for doing so.",1
